date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2013-07-19,27,24,0.0,10.5,6,6,76,02:51 PM,02:13 AM,05:58 AM,06:11 PM,21,27,27,25,46,63,79,0.8,1013,27,10,209,34
2013-07-20,26,25,0.0,12.5,7,7,84,03:53 PM,03:15 AM,05:58 AM,06:11 PM,20,27,27,25,46,44,74,0.5,1013,26,10,197,34
2013-07-21,26,24,0.0,12.5,6,6,91,04:55 PM,04:17 AM,05:58 AM,06:11 PM,20,27,27,25,43,52,75,0.2,1013,26,10,199,31
2013-07-22,27,24,0.0,12.5,7,7,98,05:56 PM,05:19 AM,05:58 AM,06:11 PM,21,27,27,25,46,49,77,1.1,1012,27,10,208,33
2013-07-23,27,24,0.0,12.5,7,7,100,06:53 PM,06:19 AM,05:59 AM,06:11 PM,21,27,27,25,47,46,77,0.7,1013,27,10,207,34
2013-07-24,27,25,0.0,12.5,7,7,87,07:48 PM,07:17 AM,05:59 AM,06:11 PM,21,28,28,26,44,36,77,0.6,1014,27,10,205,31
2013-07-25,27,25,0.0,9.2,6,6,80,08:39 PM,08:11 AM,05:59 AM,06:11 PM,22,28,28,26,43,69,79,2.6,1014,27,10,218,30
2013-07-26,27,25,0.0,12.5,7,7,73,09:28 PM,09:03 AM,05:59 AM,06:11 PM,22,28,28,25,43,50,79,1.2,1013,27,10,202,31
2013-07-27,27,25,0.0,12.5,7,7,65,10:16 PM,09:53 AM,05:59 AM,06:11 PM,21,27,27,25,43,44,76,0.4,1013,27,10,202,31
2013-07-28,27,24,0.0,12.5,7,7,58,11:03 PM,10:41 AM,05:59 AM,06:11 PM,21,27,27,26,37,42,75,0.1,1014,27,10,201,27
2013-07-29,27,24,0.0,12.5,7,7,51,11:50 PM,11:29 AM,05:59 AM,06:11 PM,21,28,28,25,33,36,76,0.1,1015,27,10,202,24
2013-07-30,27,24,0.0,11.8,7,7,44,No moonrise,12:17 PM,05:59 AM,06:11 PM,22,28,28,26,37,48,81,0.3,1014,27,10,210,27
2013-07-31,27,24,0.0,11.8,6,6,40,12:36 AM,01:05 PM,05:59 AM,06:11 PM,21,28,28,25,45,60,79,3.1,1014,27,10,216,33
2013-08-01,27,25,0.0,9.2,7,7,29,01:24 AM,01:53 PM,05:59 AM,06:11 PM,22,28,28,25,45,71,79,0.0,1014,27,10,216,33
2013-08-02,27,24,0.0,12.5,7,7,22,02:11 AM,02:41 PM,05:59 AM,06:11 PM,21,27,27,25,39,41,78,1.3,1015,27,10,202,29
2013-08-03,26,24,0.0,12.5,7,7,15,03:00 AM,03:29 PM,05:59 AM,06:11 PM,21,27,27,25,43,37,76,0.4,1015,26,10,205,32
2013-08-04,27,24,0.0,12.5,7,7,7,03:48 AM,04:15 PM,05:59 AM,06:10 PM,21,27,27,25,43,49,78,0.7,1014,27,10,207,31
2013-08-05,27,24,0.0,12.5,6,6,0,04:34 AM,05:02 PM,05:59 AM,06:10 PM,21,27,27,25,40,35,77,0.7,1014,27,10,203,29
2013-08-06,26,24,0.0,12.5,6,6,0,05:21 AM,05:47 PM,05:59 AM,06:10 PM,21,27,27,25,37,33,78,0.3,1014,26,10,206,27
2013-08-07,27,24,0.0,7.8,5,5,0,06:07 AM,06:31 PM,05:58 AM,06:10 PM,21,27,27,25,36,66,80,0.1,1013,27,10,206,27
2013-08-08,27,24,0.0,12.5,7,7,7,06:52 AM,07:15 PM,05:58 AM,06:10 PM,21,27,27,25,36,39,79,0.1,1013,27,10,194,26
2013-08-09,27,24,0.0,12.5,7,7,14,07:38 AM,07:59 PM,05:58 AM,06:10 PM,21,27,27,25,37,30,78,0.2,1014,27,10,206,27
2013-08-10,27,24,0.0,12.5,7,7,22,08:23 AM,08:44 PM,05:58 AM,06:09 PM,21,27,27,25,36,31,79,0.5,1013,27,10,200,26
2013-08-11,27,24,0.0,11.8,7,7,29,09:10 AM,09:30 PM,05:58 AM,06:09 PM,21,27,27,25,37,48,79,0.3,1013,27,10,197,28
2013-08-12,27,24,0.0,12.5,7,7,36,09:58 AM,10:18 PM,05:58 AM,06:09 PM,20,27,27,25,39,42,74,0.0,1013,27,10,206,29
2013-08-13,27,24,0.0,11.8,7,7,43,10:49 AM,11:10 PM,05:58 AM,06:09 PM,22,28,28,25,38,52,80,0.2,1012,27,10,203,28
2013-08-14,27,25,0.0,12.5,7,7,51,11:43 AM,No moonset,05:58 AM,06:09 PM,21,28,28,26,36,28,74,0.2,1011,27,10,203,27
2013-08-15,27,24,0.0,12.5,7,7,58,12:40 PM,12:04 AM,05:58 AM,06:08 PM,21,28,28,25,33,30,79,0.1,1011,27,10,194,25
2013-08-16,26,24,0.0,12.5,7,7,65,01:39 PM,01:02 AM,05:57 AM,06:08 PM,21,27,27,25,37,44,77,0.1,1012,26,10,195,28
2013-08-17,27,24,0.0,11.8,6,6,73,02:39 PM,02:02 AM,05:57 AM,06:08 PM,21,27,27,25,38,44,76,0.2,1012,27,10,202,28
2013-08-18,27,24,0.0,12.5,7,7,80,03:39 PM,03:02 AM,05:57 AM,06:08 PM,21,27,27,25,35,35,75,0.1,1012,27,10,201,26
2013-08-19,27,25,0.0,12.5,7,7,87,04:37 PM,04:02 AM,05:57 AM,06:07 PM,21,28,28,26,32,36,77,0.0,1012,27,10,186,23
2013-08-20,27,25,0.0,12.5,7,7,94,05:33 PM,05:00 AM,05:57 AM,06:07 PM,21,28,28,26,35,31,73,0.0,1013,27,10,193,26
2013-08-21,27,24,0.0,12.5,7,7,100,06:25 PM,05:56 AM,05:57 AM,06:07 PM,21,27,27,25,39,42,75,0.2,1013,27,10,210,28
2013-08-22,27,25,0.0,12.5,7,7,100,07:17 PM,06:49 AM,05:56 AM,06:06 PM,22,28,28,26,35,43,79,1.1,1012,27,10,189,26
2013-08-23,28,25,0.0,11.8,7,7,84,08:06 PM,07:41 AM,05:56 AM,06:06 PM,22,28,28,26,35,45,78,0.2,1014,28,10,202,26
2013-08-24,27,24,0.0,12.5,7,7,77,08:54 PM,08:31 AM,05:56 AM,06:06 PM,21,28,28,26,38,38,77,0.8,1014,27,10,203,28
2013-08-25,27,24,0.0,12.5,7,7,69,09:43 PM,09:21 AM,05:56 AM,06:05 PM,21,28,28,26,45,47,77,0.8,1013,27,10,205,33
2013-08-26,27,25,0.0,12.5,7,7,62,10:30 PM,10:09 AM,05:56 AM,06:05 PM,21,28,28,26,44,40,75,0.2,1013,27,10,205,32
2013-08-27,27,25,0.0,12.5,7,7,55,11:18 PM,10:58 AM,05:55 AM,06:05 PM,21,27,27,26,45,31,75,0.3,1013,27,10,200,33
2013-08-28,27,25,0.0,12.5,7,7,47,No moonrise,11:47 AM,05:55 AM,06:04 PM,21,28,28,26,44,38,75,0.5,1014,27,10,199,32
2013-08-29,28,25,0.0,12.5,7,7,40,12:06 AM,12:35 PM,05:55 AM,06:04 PM,21,28,28,26,39,24,75,0.3,1014,28,10,203,28
2013-08-30,27,24,0.0,12.5,7,7,33,12:54 AM,01:23 PM,05:55 AM,06:04 PM,21,28,28,26,34,43,78,0.0,1013,27,10,200,25
2013-08-31,27,24,0.0,11.8,6,6,29,01:42 AM,02:10 PM,05:54 AM,06:03 PM,21,28,28,26,36,40,76,0.0,1012,27,10,203,26
2013-09-01,28,24,0.0,12.5,7,7,12,02:29 AM,02:57 PM,05:54 AM,06:03 PM,21,28,28,26,36,31,76,0.0,1011,28,10,203,27
2013-09-02,28,25,0.0,12.5,7,7,4,03:17 AM,03:43 PM,05:54 AM,06:03 PM,22,28,28,26,33,49,80,0.4,1012,28,10,191,25
2013-09-03,27,25,0.0,12.5,7,7,0,04:03 AM,04:27 PM,05:54 AM,06:02 PM,21,28,28,26,39,35,76,0.2,1014,27,10,199,29
2013-09-04,27,24,0.0,12.5,7,7,0,04:48 AM,05:12 PM,05:53 AM,06:02 PM,20,27,27,25,41,41,73,0.0,1014,27,10,201,30
2013-09-05,28,24,0.0,12.5,7,7,0,05:34 AM,05:57 PM,05:53 AM,06:01 PM,20,27,27,26,39,35,73,0.0,1013,28,10,206,28
2013-09-06,27,25,0.0,11.8,6,6,3,06:20 AM,06:42 PM,05:53 AM,06:01 PM,22,28,28,26,36,47,79,0.0,1013,27,10,199,26
2013-09-07,28,25,0.0,12.5,7,7,11,07:07 AM,07:29 PM,05:53 AM,06:01 PM,22,28,28,26,36,41,78,0.9,1014,28,10,203,27
2013-09-08,28,25,0.0,12.5,7,7,18,07:56 AM,08:16 PM,05:52 AM,06:00 PM,22,28,28,26,37,47,78,0.2,1014,28,10,202,28
2013-09-09,27,25,0.0,12.5,7,7,26,08:47 AM,09:08 PM,05:52 AM,06:00 PM,21,28,28,26,35,28,75,0.1,1014,27,10,197,26
2013-09-10,28,24,0.0,11.6,7,7,34,09:40 AM,10:01 PM,05:52 AM,05:59 PM,21,28,28,26,32,20,74,0.0,1013,28,10,205,24
2013-09-11,28,24,0.0,11.6,7,7,41,10:35 AM,10:57 PM,05:51 AM,05:59 PM,21,28,28,26,35,20,78,0.0,1011,28,10,198,26
2013-09-12,28,25,0.0,11.6,7,7,49,11:33 AM,11:55 PM,05:51 AM,05:59 PM,23,29,29,26,37,41,81,0.4,1011,28,10,199,27
2013-09-13,27,25,0.0,7.4,6,6,56,12:31 PM,No moonset,05:51 AM,05:58 PM,23,29,29,26,34,65,82,1.1,1013,27,10,204,26
2013-09-14,27,25,0.0,7.4,6,6,64,01:29 PM,12:53 AM,05:51 AM,05:58 PM,22,28,28,26,37,49,79,0.1,1013,27,10,209,27
2013-09-15,27,25,0.0,10.2,7,7,71,02:25 PM,01:51 AM,05:50 AM,05:57 PM,22,28,28,26,36,50,79,0.0,1013,27,10,200,26
2013-09-16,27,25,0.0,8.8,6,6,79,03:21 PM,02:48 AM,05:50 AM,05:57 PM,22,28,28,26,37,44,78,0.6,1013,27,10,199,27
2013-09-17,27,25,0.0,10.2,7,7,86,04:13 PM,03:43 AM,05:50 AM,05:57 PM,21,28,28,26,37,32,77,0.3,1012,27,10,200,27
2013-09-18,27,25,0.0,8.8,6,6,94,05:05 PM,04:36 AM,05:49 AM,05:56 PM,22,28,28,26,38,57,79,0.1,1012,27,10,199,28
2013-09-19,28,25,0.0,10.2,7,7,100,05:54 PM,05:29 AM,05:49 AM,05:56 PM,22,28,28,26,35,42,78,0.0,1012,28,10,199,26
2013-09-20,28,25,0.0,11.6,7,7,100,06:43 PM,06:19 AM,05:49 AM,05:55 PM,22,29,29,26,35,32,78,0.0,1011,28,10,203,26
2013-09-21,28,25,0.0,10.2,7,7,83,07:32 PM,07:10 AM,05:48 AM,05:55 PM,23,29,29,26,38,35,80,0.0,1011,28,10,209,28
2013-09-22,28,25,0.0,8.8,6,6,76,08:21 PM,07:59 AM,05:48 AM,05:55 PM,23,30,30,27,33,56,82,0.4,1012,28,10,192,25
2013-09-23,28,26,0.0,8.8,6,6,68,09:10 PM,08:49 AM,05:48 AM,05:54 PM,22,29,29,26,36,57,78,0.7,1012,28,10,201,27
2013-09-24,28,25,0.0,11.6,7,7,61,09:58 PM,09:39 AM,05:48 AM,05:54 PM,22,29,29,26,33,44,78,0.2,1012,28,10,199,25
2013-09-25,28,26,0.0,10.2,7,7,53,10:47 PM,10:27 AM,05:47 AM,05:53 PM,22,29,29,26,33,40,77,0.3,1013,28,10,198,25
2013-09-26,28,25,0.0,11.6,7,7,46,11:35 PM,11:16 AM,05:47 AM,05:53 PM,21,29,29,26,31,28,75,0.0,1013,28,10,194,23
2013-09-27,28,25,0.0,11.6,7,7,38,No moonrise,12:04 PM,05:47 AM,05:53 PM,22,29,29,26,29,32,77,0.0,1011,28,10,183,22
2013-09-28,28,25,0.0,11.6,7,7,31,12:23 AM,12:50 PM,05:46 AM,05:52 PM,22,29,29,26,29,36,77,0.0,1011,28,10,177,22
2013-09-29,28,25,0.0,11.6,7,7,23,01:10 AM,01:37 PM,05:46 AM,05:52 PM,22,29,29,26,28,38,75,0.0,1011,28,10,181,21
2013-09-30,28,25,0.0,11.6,7,7,16,01:56 AM,02:21 PM,05:46 AM,05:51 PM,22,29,29,26,28,30,77,0.0,1011,28,10,190,21
2013-10-01,29,26,0.0,11.6,7,7,15,02:41 AM,03:06 PM,05:46 AM,05:51 PM,23,31,31,27,28,44,80,0.4,1011,29,10,191,21
2013-10-02,29,26,0.0,11.6,7,7,8,03:27 AM,03:50 PM,05:45 AM,05:51 PM,23,30,30,27,32,29,78,0.2,1011,29,10,185,24
2013-10-03,29,26,0.0,11.6,7,7,0,04:13 AM,04:35 PM,05:45 AM,05:50 PM,23,30,30,27,28,27,77,0.1,1012,29,10,193,21
2013-10-04,29,26,0.0,11.6,7,7,0,05:01 AM,05:22 PM,05:45 AM,05:50 PM,23,30,30,27,30,34,77,0.2,1012,29,10,193,23
2013-10-05,29,26,0.0,10.2,7,7,0,05:50 AM,06:11 PM,05:45 AM,05:50 PM,22,30,30,27,29,47,76,0.3,1012,29,10,194,22
2013-10-06,29,26,0.0,10.2,7,7,7,06:40 AM,07:02 PM,05:44 AM,05:49 PM,22,30,30,27,27,47,73,0.8,1012,29,10,206,21
2013-10-07,29,26,0.0,11.6,7,7,14,07:34 AM,07:56 PM,05:44 AM,05:49 PM,22,30,30,27,30,31,75,1.3,1012,29,10,197,22
2013-10-08,29,26,0.0,11.6,7,7,21,08:30 AM,08:52 PM,05:44 AM,05:49 PM,23,30,30,27,27,39,77,0.4,1012,29,10,186,20
2013-10-09,29,26,0.0,11.6,7,7,28,09:28 AM,09:50 PM,05:44 AM,05:48 PM,23,30,30,27,27,51,77,1.1,1012,29,10,185,20
2013-10-10,29,26,0.0,11.6,7,7,36,10:26 AM,10:48 PM,05:43 AM,05:48 PM,23,30,30,27,23,33,76,0.2,1013,29,10,174,17
2013-10-11,29,26,0.0,11.6,7,7,43,11:24 AM,11:46 PM,05:43 AM,05:48 PM,23,30,30,27,25,30,77,0.2,1014,29,10,157,19
2013-10-12,29,26,0.0,10.2,7,7,50,12:20 PM,No moonset,05:43 AM,05:47 PM,22,30,30,27,23,30,74,0.1,1012,29,10,174,18
2013-10-13,29,26,0.0,11.6,7,7,58,01:15 PM,12:42 AM,05:43 AM,05:47 PM,23,30,30,27,29,16,78,0.0,1011,29,10,188,22
2013-10-14,29,26,0.0,10.2,7,7,65,02:07 PM,01:37 AM,05:43 AM,05:47 PM,23,31,31,27,31,44,78,0.0,1012,29,10,186,23
2013-10-15,29,26,0.0,11.6,7,7,72,02:57 PM,02:29 AM,05:42 AM,05:47 PM,23,31,31,27,30,46,79,1.1,1013,29,10,186,23
2013-10-16,29,26,0.0,11.6,7,7,79,03:46 PM,03:20 AM,05:42 AM,05:46 PM,23,30,30,27,32,43,75,1.0,1013,29,10,199,24
2013-10-17,28,26,0.0,6.0,6,6,87,04:34 PM,04:10 AM,05:42 AM,05:46 PM,22,30,30,27,32,52,73,0.1,1012,28,10,203,24
2013-10-18,28,26,0.0,10.2,7,7,94,05:23 PM,05:00 AM,05:42 AM,05:46 PM,22,30,30,27,28,37,75,0.0,1012,28,10,185,21
2013-10-19,28,26,0.0,10.2,7,7,100,06:11 PM,05:50 AM,05:42 AM,05:46 PM,22,30,30,27,26,48,75,0.0,1012,28,10,178,19
2013-10-20,29,26,0.0,11.6,7,7,100,07:00 PM,06:39 AM,05:42 AM,05:45 PM,23,30,30,27,24,36,79,0.2,1012,29,10,177,18
2013-10-21,28,26,0.0,11.6,7,7,84,07:50 PM,07:29 AM,05:42 AM,05:45 PM,23,30,30,27,24,24,77,0.7,1011,28,10,168,18
2013-10-22,29,26,0.0,11.6,7,7,77,08:38 PM,08:19 AM,05:42 AM,05:45 PM,23,30,30,27,20,28,77,0.3,1011,29,10,163,16
2013-10-23,29,26,0.0,11.6,7,7,70,09:28 PM,09:08 AM,05:41 AM,05:45 PM,23,30,30,27,23,33,78,0.0,1011,29,10,155,18
2013-10-24,28,26,0.0,10.2,7,7,62,10:15 PM,09:56 AM,05:41 AM,05:45 PM,23,30,30,27,26,53,76,0.2,1012,28,10,163,19
2013-10-25,29,26,0.0,10.2,7,7,55,11:03 PM,10:43 AM,05:41 AM,05:44 PM,22,30,30,27,25,48,74,2.0,1012,29,10,198,19
2013-10-26,29,26,0.0,11.6,7,7,48,11:49 PM,11:30 AM,05:41 AM,05:44 PM,23,30,30,27,27,31,77,4.8,1011,29,10,196,20
2013-10-27,29,26,0.0,11.6,7,7,41,No moonrise,12:14 PM,05:41 AM,05:44 PM,23,30,30,27,24,22,77,0.6,1012,29,10,187,18
2013-10-28,29,26,0.0,11.6,7,7,33,12:34 AM,12:58 PM,05:41 AM,05:44 PM,23,30,30,27,25,26,77,0.3,1012,29,10,183,19
2013-10-29,29,26,0.0,11.6,7,7,26,01:19 AM,01:42 PM,05:41 AM,05:44 PM,23,30,30,27,25,36,77,0.1,1012,29,10,169,19
2013-10-30,29,26,0.0,11.6,7,7,19,02:04 AM,02:26 PM,05:41 AM,05:44 PM,23,30,30,27,24,31,77,0.5,1012,29,10,158,18
2013-10-31,29,26,0.0,11.6,7,7,15,02:50 AM,03:12 PM,05:41 AM,05:44 PM,23,31,31,27,22,31,75,0.2,1011,29,10,124,17
2013-11-01,29,26,0.0,11.6,7,7,0,03:39 AM,04:00 PM,05:41 AM,05:44 PM,23,31,31,28,27,19,74,0.1,1011,29,10,106,20
2013-11-02,30,26,0.0,11.6,7,7,0,04:28 AM,04:50 PM,05:41 AM,05:44 PM,23,31,31,27,26,23,76,0.0,1010,30,10,103,20
2013-11-03,29,26,0.0,11.6,7,7,0,05:22 AM,05:44 PM,05:41 AM,05:44 PM,23,30,30,27,26,27,77,0.0,1010,29,10,108,20
2013-11-04,29,26,0.0,11.6,7,7,3,06:18 AM,06:41 PM,05:41 AM,05:44 PM,23,30,30,27,22,28,78,0.2,1011,29,10,136,17
2013-11-05,29,26,0.0,11.6,7,7,10,07:17 AM,07:40 PM,05:41 AM,05:44 PM,22,30,30,28,16,13,70,0.0,1011,29,10,138,12
2013-11-06,30,26,0.0,11.6,7,7,18,08:17 AM,08:40 PM,05:41 AM,05:44 PM,22,31,31,28,20,42,73,2.3,1011,30,10,106,15
2013-11-07,29,26,0.0,8.8,6,6,26,09:18 AM,09:40 PM,05:41 AM,05:44 PM,23,31,31,28,19,53,75,16.9,1011,29,9,113,12
2013-11-08,30,26,0.0,11.6,7,7,33,10:16 AM,10:38 PM,05:42 AM,05:44 PM,22,31,31,28,13,39,72,0.6,1010,30,10,129,9
2013-11-09,30,27,0.0,11.6,7,7,41,11:11 AM,11:34 PM,05:42 AM,05:44 PM,23,31,31,28,20,22,74,0.0,1010,30,10,180,15
2013-11-10,30,27,0.0,11.6,7,7,48,12:04 PM,No moonset,05:42 AM,05:44 PM,23,31,31,28,24,25,76,0.4,1009,30,10,180,18
2013-11-11,29,27,0.0,11.6,7,7,56,12:54 PM,12:26 AM,05:42 AM,05:44 PM,23,31,31,28,27,40,77,3.2,1009,29,10,184,20
2013-11-12,30,27,0.0,11.6,7,7,63,01:43 PM,01:17 AM,05:42 AM,05:44 PM,23,31,31,28,24,33,75,1.2,1009,30,10,174,18
2013-11-13,29,27,0.0,11.6,6,6,71,02:30 PM,02:06 AM,05:42 AM,05:44 PM,23,31,31,28,19,33,77,2.5,1010,29,10,157,14
2013-11-14,29,27,0.0,11.6,7,7,78,03:18 PM,02:55 AM,05:42 AM,05:44 PM,23,31,31,28,21,29,75,3.5,1010,29,10,134,15
2013-11-15,30,26,0.0,11.6,7,7,86,04:05 PM,03:43 AM,05:43 AM,05:44 PM,23,31,31,28,20,29,73,4.3,1009,30,9,111,15
2013-11-16,30,27,0.0,11.6,7,7,93,04:53 PM,04:32 AM,05:43 AM,05:44 PM,23,31,31,28,18,22,72,0.2,1011,30,10,115,13
2013-11-17,30,27,0.0,11.6,7,7,100,05:42 PM,05:22 AM,05:43 AM,05:44 PM,23,31,31,28,24,13,76,0.1,1010,30,10,114,18
2013-11-18,29,26,0.0,10.2,7,7,100,06:31 PM,06:11 AM,05:43 AM,05:45 PM,23,31,31,28,29,33,77,0.4,1009,29,10,91,21
2013-11-19,30,26,0.0,11.6,7,7,84,07:20 PM,07:00 AM,05:44 AM,05:45 PM,22,31,31,28,32,12,73,0.0,1009,30,10,82,24
2013-11-20,30,26,0.0,11.6,7,7,76,08:09 PM,07:50 AM,05:44 AM,05:45 PM,23,31,31,28,31,11,74,0.0,1009,30,10,87,23
2013-11-21,30,26,0.0,11.6,7,7,69,08:56 PM,08:37 AM,05:44 AM,05:45 PM,23,31,31,28,26,23,77,0.0,1009,30,10,102,19
2013-11-22,30,26,0.0,11.6,7,7,61,09:43 PM,09:24 AM,05:44 AM,05:45 PM,23,31,31,27,23,18,78,0.0,1009,30,10,107,17
2013-11-23,30,26,0.0,11.6,7,7,54,10:28 PM,10:09 AM,05:45 AM,05:46 PM,24,32,32,28,25,15,79,1.1,1009,30,10,96,18
2013-11-24,30,26,0.0,11.6,7,7,46,11:13 PM,10:53 AM,05:45 AM,05:46 PM,23,31,31,28,31,27,74,2.4,1010,30,10,91,23
2013-11-25,30,26,0.0,11.6,7,7,39,11:57 PM,11:36 AM,05:45 AM,05:46 PM,23,31,31,28,40,20,74,0.3,1010,30,10,78,29
2013-11-26,29,27,0.0,11.6,7,7,31,No moonrise,12:19 PM,05:46 AM,05:47 PM,23,31,31,28,39,22,74,4.3,1010,29,10,78,27
2013-11-27,30,26,0.0,11.6,7,7,24,12:41 AM,01:03 PM,05:46 AM,05:47 PM,23,31,31,28,34,22,75,0.4,1012,30,10,78,25
2013-11-28,30,26,0.0,11.6,7,7,16,01:28 AM,01:49 PM,05:46 AM,05:47 PM,23,31,31,28,31,20,74,0.3,1012,30,10,86,22
2013-11-29,30,26,0.0,11.6,7,7,8,02:15 AM,02:36 PM,05:47 AM,05:47 PM,23,31,31,28,31,16,74,3.4,1011,30,10,83,22
2013-11-30,31,26,0.0,11.6,7,7,1,03:06 AM,03:28 PM,05:47 AM,05:48 PM,22,31,31,28,35,11,71,0.0,1010,31,10,72,26
2013-12-01,31,26,0.0,11.6,7,7,1,04:01 AM,04:23 PM,05:47 AM,05:48 PM,22,31,31,28,39,5,71,0.0,1012,31,10,75,28
2013-12-02,30,27,0.0,11.6,7,7,0,04:59 AM,05:22 PM,05:48 AM,05:49 PM,23,32,32,28,34,32,75,3.8,1012,30,10,76,23
2013-12-03,31,27,0.0,10.2,7,7,0,06:00 AM,06:23 PM,05:48 AM,05:49 PM,23,32,32,28,36,28,73,3.0,1010,31,10,77,26
2013-12-04,31,26,0.0,11.6,7,7,6,07:02 AM,07:26 PM,05:49 AM,05:49 PM,23,31,31,28,32,16,74,0.0,1010,31,10,82,23
2013-12-05,30,26,0.0,11.6,7,7,13,08:03 AM,08:27 PM,05:49 AM,05:50 PM,23,31,31,28,32,9,75,0.0,1010,30,10,87,23
2013-12-06,30,26,0.0,11.6,7,7,21,09:03 AM,09:26 PM,05:50 AM,05:50 PM,23,31,31,28,33,19,75,0.0,1010,30,10,80,24
2013-12-07,30,26,0.0,11.6,7,7,28,09:58 AM,10:21 PM,05:50 AM,05:50 PM,23,31,31,28,33,11,74,0.0,1010,30,10,81,24
2013-12-08,31,26,0.0,11.6,7,7,35,10:51 AM,11:14 PM,05:50 AM,05:51 PM,23,31,31,28,33,9,74,0.0,1011,31,10,81,24
2013-12-09,30,26,0.0,11.6,7,7,43,11:41 AM,No moonset,05:51 AM,05:51 PM,22,31,31,28,34,9,73,0.0,1010,30,10,80,25
2013-12-10,31,26,0.0,11.6,7,7,50,12:29 PM,12:04 AM,05:51 AM,05:52 PM,22,30,30,28,35,3,70,0.0,1009,31,10,79,26
2013-12-11,30,25,0.0,11.6,7,7,57,01:16 PM,12:53 AM,05:52 AM,05:52 PM,22,30,30,27,36,1,72,0.0,1009,30,10,80,27
2013-12-12,30,25,0.0,11.6,7,7,64,02:03 PM,01:41 AM,05:52 AM,05:53 PM,22,30,30,27,38,3,71,0.0,1010,30,10,75,28
2013-12-13,30,25,0.0,11.6,7,7,72,02:50 PM,02:29 AM,05:53 AM,05:53 PM,21,30,30,27,38,4,71,0.0,1011,30,10,76,28
2013-12-14,30,26,0.0,11.6,7,7,79,03:38 PM,03:18 AM,05:53 AM,05:54 PM,22,30,30,27,37,8,73,0.0,1011,30,10,77,27
2013-12-15,30,26,0.0,11.6,7,7,86,04:26 PM,04:06 AM,05:54 AM,05:54 PM,22,30,30,27,37,9,73,0.0,1011,30,10,78,28
2013-12-16,30,25,0.0,11.6,7,7,93,05:15 PM,04:55 AM,05:54 AM,05:54 PM,22,30,30,27,40,6,72,0.0,1011,30,10,76,29
2013-12-17,31,25,0.0,11.6,7,7,100,06:04 PM,05:44 AM,05:55 AM,05:55 PM,21,30,30,27,41,6,70,0.0,1010,31,10,68,30
2013-12-18,31,26,0.0,11.6,7,7,100,06:52 PM,06:32 AM,05:55 AM,05:55 PM,22,31,31,28,41,9,73,0.0,1010,31,10,73,30
2013-12-19,30,26,0.0,11.6,7,7,85,07:39 PM,07:20 AM,05:56 AM,05:56 PM,23,31,31,28,40,23,74,0.3,1010,30,10,70,29
2013-12-20,30,26,0.0,11.6,7,7,77,08:24 PM,08:05 AM,05:56 AM,05:56 PM,22,31,31,28,44,16,73,0.7,1010,30,10,71,32
2013-12-21,30,26,0.0,11.6,7,7,70,09:09 PM,08:50 AM,05:57 AM,05:57 PM,21,30,30,28,44,9,68,0.0,1012,30,10,66,32
2013-12-22,31,26,0.0,11.6,7,7,63,09:53 PM,09:33 AM,05:57 AM,05:57 PM,22,31,31,28,40,9,71,0.0,1011,31,10,66,29
2013-12-23,31,26,0.0,11.6,7,7,56,10:36 PM,10:15 AM,05:58 AM,05:58 PM,21,30,30,28,44,3,69,0.0,1010,31,10,65,32
2013-12-24,30,26,0.0,11.6,7,7,48,11:21 PM,10:58 AM,05:58 AM,05:58 PM,21,30,30,28,50,4,70,0.0,1011,30,10,66,36
2013-12-25,30,26,0.0,10.2,7,7,41,No moonrise,11:42 AM,05:59 AM,05:59 PM,22,30,30,27,48,28,73,0.1,1013,30,10,62,34
2013-12-26,30,26,0.0,11.6,7,7,34,12:06 AM,12:26 PM,05:59 AM,05:59 PM,22,30,30,28,47,15,72,0.0,1012,30,10,64,34
2013-12-27,30,25,0.0,12.4,7,7,27,12:54 AM,01:15 PM,05:59 AM,06:00 PM,22,30,30,27,45,18,72,0.0,1013,30,10,65,33
2013-12-28,30,25,0.0,12.0,7,7,19,01:45 AM,02:06 PM,06:00 AM,06:00 PM,21,30,30,27,43,9,71,0.0,1012,30,10,67,32
2013-12-29,29,25,0.0,12.0,7,7,12,02:40 AM,03:02 PM,06:00 AM,06:01 PM,21,29,29,27,44,8,71,0.0,1012,29,10,69,33
2013-12-30,30,25,0.0,11.6,7,7,5,03:39 AM,04:02 PM,06:01 AM,06:01 PM,21,29,29,27,42,3,71,0.0,1011,30,10,70,31
2013-12-31,30,25,0.0,11.6,7,7,1,04:40 AM,05:04 PM,06:01 AM,06:02 PM,21,29,29,27,41,7,72,0.0,1010,30,10,69,30
2014-01-01,30,25,0.0,11.6,7,7,0,05:43 AM,06:07 PM,06:02 AM,06:02 PM,22,30,30,27,41,11,74,0.0,1010,30,10,70,30
2014-01-02,30,25,0.0,11.6,7,7,2,06:44 AM,07:09 PM,06:02 AM,06:03 PM,21,29,29,27,45,2,71,0.0,1010,30,10,69,33
2014-01-03,29,25,0.0,11.6,7,7,10,07:44 AM,08:08 PM,06:03 AM,06:03 PM,21,29,29,27,44,7,72,0.0,1011,29,10,70,32
